Object ID;Code;Code param;data-time;Level Water;Notate;Temp;Atm;Speed
1175294;76289;1;25.11.2019;103;;-4;767;2
1175295;76289;1;26.11.2019;115;;-5;763;3
1175296;76289;1;27.11.2019;114;;-9;764;4
1175297;76289;1;28.11.2019;127;;-8;764;4
1175298;76289;1;29.11.2019;143;;-4;765;3
1175299;76289;1;30.11.2019;135;;-2;759;2
1175300;76289;1;01.12.2019;120;;-1;750;2
1175301;76289;1;02.12.2019;116;;-1;750;3
1175302;76289;1;03.12.2019;126;;-9;758;3
1175303;76289;1;04.12.2019;140;;-8;751;4
1175304;76289;1;05.12.2019;140;;-7;748;2
1175305;76289;1;06.12.2019;150;;1;746;4
1175306;76289;1;07.12.2019;135;;0;749;3
1175307;76289;1;08.12.2019;129;;-1;755;4
1175308;76289;1;09.12.2019;126;;4;756;3
1175309;76289;1;10.12.2019;126;;-2;756;3
1175310;76289;1;11.12.2019;134;;-1;753;4
1175311;76289;1;12.12.2019;123;;-5;757;5
1175312;76289;1;13.12.2019;128;;-7;761;3
1175313;76289;1;14.12.2019;135;;-11;765;2
1175314;76289;1;15.12.2019;140;;-13;766;1
1175315;76289;1;16.12.2019;153;;-5;760;1
1175316;76289;1;17.12.2019;162;;-5;755;3
1175317;76289;1;18.12.2019;167;;-4;749;2
1175318;76289;1;19.12.2019;129;;-1;746;3
1175319;76289;1;20.12.2019;113;;1;735;3
1175320;76289;1;21.12.2019;119;;-8;749;5
1175321;76289;1;22.12.2019;120;;-14;761;2
1175322;76289;1;23.12.2019;123;;-6;760;4
1175323;76289;1;24.12.2019;166;;-8;761;5
1175324;76289;1;25.12.2019;215;;-9;758;2
1175325;76289;1;26.12.2019;275;;-6;752;2
1175326;76289;1;27.12.2019;249;;-2;746;1
1175327;76289;1;28.12.2019;280;;-3;749;3
1175328;76289;1;29.12.2019;300;;-8;758;4
1175329;76289;1;30.12.2019;315;;-10;758;1
1175330;76289;1;31.12.2019;292;;-10;740;4
1175331;76289;1;01.01.2020;300;;-2;740;2
1175332;76289;1;02.01.2020;305;;-4;747;2
1175333;76289;1;03.01.2020;307;;-12;755;3
1175334;76289;1;04.01.2020;295;;-1;749;3
1175335;76289;1;05.01.2020;298;;0;750;3
1175336;76289;1;06.01.2020;280;;0;757;1
1175337;76289;1;07.01.2020;285;;-5;761;1
1175338;76289;1;08.01.2020;300;;-4;762;2
1175339;76289;1;09.01.2020;305;;-4;759;3
1175340;76289;1;10.01.2020;303;;-7;755;4
1175341;76289;1;11.01.2020;290;;-7;752;2
1175342;76289;1;12.01.2020;280;;-3;752;3
1175343;76289;1;13.01.2020;275;;-4;745;5
1175344;76289;1;14.01.2020;265;;-2;748;5
1175345;76289;1;15.01.2020;266;;-1;758;3
1175346;76289;1;16.01.2020;283;;-4;752;4
1175347;76289;1;17.01.2020;294;;2;752;4
1175348;76289;1;18.01.2020;290;;1;757;3
1175349;76289;1;19.01.2020;298;;1;758;1
1175350;76289;1;20.01.2020;302;;0;752;2
1175351;76289;1;21.01.2020;302;;-1;748;2
1175352;76289;1;22.01.2020;297;;-2;729;4
1175353;76289;1;23.01.2020;292;;-4;734;2
1175354;76289;1;24.01.2020;287;;-5;743;3
1175355;76289;1;25.01.2020;260;;-9;738;5
1175356;76289;1;26.01.2020;258;;-3;734;2
1175357;76289;1;27.01.2020;255;;-9;741;3
1175358;76289;1;28.01.2020;265;;-15;758;2
1175359;76289;1;29.01.2020;248;;-16;763;3
1175360;76289;1;30.01.2020;224;;-7;757;2
1175361;76289;1;31.01.2020;210;;-1;752;6
1175362;76289;1;01.02.2020;230;;-5;749;3
1175363;76289;1;02.02.2020;245;;-4;750;2
1175364;76289;1;03.02.2020;251;;-2;740;7
1175365;76289;1;04.02.2020;262;;3;735;3
1175366;76289;1;05.02.2020;281;;-2;740;3
1175367;76289;1;06.02.2020;288;;-5;746;4
1175368;76289;1;07.02.2020;291;;-10;743;1
1175369;76289;1;08.02.2020;275;;-12;745;3
1175370;76289;1;09.02.2020;268;;-16;756;1
1175371;76289;1;10.02.2020;264;;-11;752;5
1175372;76289;1;11.02.2020;267;;-7;752;5
1175373;76289;1;12.02.2020;255;;-4;755;2
1175374;76289;1;13.02.2020;262;;-5;751;2
1175375;76289;1;14.02.2020;267;;-7;753;1
1175376;76289;1;15.02.2020;270;;-7;758;2
1175377;76289;1;16.02.2020;273;;-6;766;1
1175378;76289;1;17.02.2020;275;;-8;766;4
1175379;76289;1;18.02.2020;279;;0;754;3
1175380;76289;1;19.02.2020;273;;2;752;4
1175381;76289;1;20.02.2020;275;;3;753;2
1175382;76289;1;21.02.2020;273;;4;758;1
1175383;76289;1;22.02.2020;275;;1;763;2
1175384;76289;1;23.02.2020;279;;-3;761;4
1175385;76289;1;24.02.2020;280;;-2;745;5
1175386;76289;1;25.02.2020;283;;2;746;2
1175387;76289;1;26.02.2020;281;;1;736;3
1175388;76289;1;27.02.2020;279;;0;748;3
1175389;76289;1;28.02.2020;277;;4;750;5
1175391;76289;1;01.03.2020;276;;2;744;7
1175392;76289;1;02.03.2020;276;;2;753;3
1175393;76289;1;03.03.2020;275;;1;760;3
1175394;76289;1;04.03.2020;272;;4;761;4
1175395;76289;1;05.03.2020;272;;1;758;3
1175396;76289;1;06.03.2020;267;;2;763;3
1175397;76289;1;07.03.2020;260;;-1;770;2
1175398;76289;1;08.03.2020;259;;-5;767;5
1175399;76289;1;09.03.2020;250;;-3;764;4
1175400;76289;1;10.03.2020;243;;1;758;3
1175401;76289;1;11.03.2020;245;;3;759;1
1175402;76289;1;12.03.2020;259;;7;755;4
1175403;76289;1;13.03.2020;257;;5;748;4
1175404;76289;1;14.03.2020;200;;4;744;4
1175405;76289;1;15.03.2020;180;;5;745;3
1175406;76289;1;16.03.2020;159;;3;745;2
1175407;76289;1;17.03.2020;144;;-1;752;5
1175408;76289;1;18.03.2020;142;;1;755;4
1175409;76289;1;19.03.2020;151;;5;761;3
1175410;76289;1;20.03.2020;150;;6;752;5
1175411;76289;1;21.03.2020;155;;3;743;2
1175412;76289;1;22.03.2020;158;;0;746;4
1175413;76289;1;23.03.2020;162;;-1;760;3
1175414;76289;1;24.03.2020;178;;-1;764;3
1175415;76289;1;25.03.2020;171;;6;766;3
1175416;76289;1;26.03.2020;159;;3;766;4
1175417;76289;1;27.03.2020;161;;4;760;4
1175418;76289;1;28.03.2020;153;;9;761;3
1175419;76289;1;29.03.2020;173;;9;763;3
1175420;76289;1;30.03.2020;172;;8;757;4
1175421;76289;1;31.03.2020;179;;10;754;3
1175422;76289;1;01.04.2020;194;;11;749;2
1175423;76289;1;02.04.2020;217;;11;740;5
1175424;76289;1;03.04.2020;236;;4;747;3
1175425;76289;1;04.04.2020;261;;9;755;2
1175426;76289;1;05.04.2020;317;;4;752;1
1175427;76289;1;06.04.2020;352;;11;749;5
1175428;76289;1;07.04.2020;322;;5;749;6
1175429;76289;1;08.04.2020;292;;4;752;3
1175430;76289;1;09.04.2020;274;;2;752;4
1175431;76289;1;10.04.2020;319;;10;752;7
1175432;76289;1;11.04.2020;338;;14;755;6
1175433;76289;1;12.04.2020;359;;13;753;3
1175434;76289;1;13.04.2020;377;;12;746;3
1175435;76289;1;14.04.2020;390;;6;745;3
1175436;76289;1;15.04.2020;378;;4;750;5
1175437;76289;1;16.04.2020;375;;16;749;5
1175438;76289;1;17.04.2020;389;;5;746;2
1175439;76289;1;18.04.2020;399;;8;741;6
1175440;76289;1;19.04.2020;415;;7;744;4
1175441;76289;1;20.04.2020;438;;11;753;4
1175442;76289;1;21.04.2020;504;;10;754;2
1175443;76289;1;22.04.2020;534;;18;748;4
1175444;76289;1;23.04.2020;558;;9;737;4
1175445;76289;1;24.04.2020;594;;4;741;4
1175446;76289;1;25.04.2020;628;;4;745;2
1175447;76289;1;26.04.2020;656;;10;744;5
1175448;76289;1;27.04.2020;667;;18;749;5
1175449;76289;1;28.04.2020;679;;16;744;2
1175450;76289;1;29.04.2020;693;;14;740;6
1175451;76289;1;30.04.2020;706;;9;746;5
1175452;76289;1;01.05.2020;709;;14;753;2
1175453;76289;1;02.05.2020;702;;5;753;2
1175454;76289;1;03.05.2020;687;;13;757;3
1175455;76289;1;04.05.2020;663;;18;759;1
1175456;76289;1;05.05.2020;655;;24;761;3
1175457;76289;1;06.05.2020;652;;25;758;3
1175458;76289;1;07.05.2020;645;;25;754;3
1175459;76289;1;08.05.2020;617;;26;752;3
1175460;76289;1;09.05.2020;541;;28;749;3
1175461;76289;1;10.05.2020;505;;21;747;4
1175462;76289;1;11.05.2020;429;;20;749;2
1175463;76289;1;12.05.2020;392;;14;745;4
1175464;76289;1;13.05.2020;371;;21;747;3
1175465;76289;1;14.05.2020;361;;12;750;3
1175466;76289;1;15.05.2020;372;;15;748;1
1175467;76289;1;16.05.2020;380;;14;746;3
1175468;76289;1;17.05.2020;341;;14;749;2
1175469;76289;1;18.05.2020;327;;15;748;1
1175470;76289;1;19.05.2020;300;;19;743;3
1175471;76289;1;20.05.2020;273;;12;742;4
1175472;76289;1;21.05.2020;252;;15;745;3
1175473;76289;1;22.05.2020;235;;19;747;4
1175474;76289;1;23.05.2020;248;;17;752;2
1175475;76289;1;24.05.2020;239;;27;752;5
1175476;76289;1;25.05.2020;228;;11;761;4
1175477;76289;1;26.05.2020;240;;20;762;3
1175478;76289;1;27.05.2020;250;;28;755;4
1175479;76289;1;28.05.2020;229;;18;756;4
1175480;76289;1;29.05.2020;231;;23;757;5
1175481;76289;1;30.05.2020;216;;25;753;1
1175482;76289;1;31.05.2020;210;;28;743;2
1175483;76289;1;01.06.2020;217;;23;747;4
1175484;76289;1;02.06.2020;220;;17;754;1
1175485;76289;1;03.06.2020;207;;20;754;3
1175486;76289;1;04.06.2020;179;;24;753;3
1175487;76289;1;05.06.2020;171;;20;758;2
1175488;76289;1;06.06.2020;167;;25;756;4
1175489;76289;1;07.06.2020;181;;24;756;3
1175490;76289;1;08.06.2020;191;;21;757;2
1175491;76289;1;09.06.2020;191;;30;758;4
1175492;76289;1;10.06.2020;186;;29;758;3
1175493;76289;1;11.06.2020;165;;26;753;2
